Timestamp,Product Title,Variant Title,SKU,Price,Event Type,Quantity,Previous Stock,Current Stock,Product URL
2026-07-17 11:41:02,Elegant Victorian Maang Tikka With Pearl And Emerald Hangings,Green,,1350.0,Restock,1,0,1,https://www.dulhanjewels.com/products/elegant-victorian-maang-tikka-with-pearl-and-emerald-hangings?variant=gid://shopify/ProductVariant/51449715261746
2026-07-17 11:41:02,Designer Victorian Polki Maang Tikka With Pearl Tassels,Default Title,,1350.0,Restock,1,0,1,https://www.dulhanjewels.com/products/designer-victorian-polki-maang-tikka-with-pearl-tassels?variant=gid://shopify/ProductVariant/51450318553394
2026-07-17 12:31:29,Traditional Jadau Kundan Peacock Locket Necklace With Guttapusalu Hangings,Default Title,,6700.0,Sold Out,1,1,0,https://www.dulhanjewels.com/products/traditional-jadau-kundan-peacock-locket-necklace-with-guttapusalu-hangings?variant=gid://shopify/ProductVariant/50922009919794
2026-07-17 13:31:26,Antique Jadau Kundan Choker With Pearl Drops,Pink,,1500.0,Sold Out,1,1,0,https://www.dulhanjewels.com/products/antique-jadau-kundan-choker-with-pearl-drops?variant=gid://shopify/ProductVariant/51142923944242
2026-07-17 14:51:09,Grand Bridal Green Polki Bead Necklace Set with Earrings,Default Title,,7650.0,New Arrival,1,0,1,https://www.dulhanjewels.com/products/grand-bridal-green-polki-bead-necklace-set-with-earrings?variant=gid://shopify/ProductVariant/51234786967858
2026-07-17 15:21:15,Elegant Jadau Kundan Champasaralu With Green Hangings,Default Title,,2300.0,Sold Out,1,1,0,https://www.dulhanjewels.com/products/elegant-jadau-kundan-champasaralu-with-green-hangings?variant=gid://shopify/ProductVariant/51472982573362
2026-07-17 15:51:04,Unique Chand Bali Design Studded Jadau Kundan Jhumki,Default Title,,2050.0,Sold Out,1,1,0,https://www.dulhanjewels.com/products/unique-chand-bali-design-studded-jadau-kundan-jhumki?variant=gid://shopify/ProductVariant/49877451931954
2026-07-17 15:51:04,Classic Pearl Mala Jadau Kundan Necklace With Twin Paisley Pendant Design,Default Title,,950.0,Sold Out,1,1,0,https://www.dulhanjewels.com/products/classic-pearl-mala-jadau-kundan-necklace-with-twin-paisley-pendant-design?variant=gid://shopify/ProductVariant/50964883669298
2026-07-17 16:11:06,Victorian Polki Chandbali Earrings With Jhumka Drops,Default Title,,1450.0,Sold Out,1,1,0,https://www.dulhanjewels.com/products/victorian-polki-chandbali-earrings-with-jhumka-drops?variant=gid://shopify/ProductVariant/51484143780146
2026-07-17 16:11:06,South Indian Necklace Set With Matching Earrings,Default Title,,1750.0,Sold Out,1,1,0,https://www.dulhanjewels.com/products/south-indian-necklace-set-with-matching-earrings?variant=gid://shopify/ProductVariant/51484154954034
2026-07-17 16:21:05,Elegant peacock Design Jadau Kundan Stud Earrings,Default Title,,2250.0,Sold Out,1,1,0,https://www.dulhanjewels.com/products/elegant-peacock-design-jadau-kundan-stud-earrings?variant=gid://shopify/ProductVariant/51146929439026
2026-07-17 16:41:09,Bridal Jadau Kundan Chand Locket Choker With RicePearl Chain,Default Title,,3150.0,Sold Out,1,1,0,https://www.dulhanjewels.com/products/bridal-jadau-kundan-chand-locket-choker-with-ricepearl-chain?variant=gid://shopify/ProductVariant/50905008800050
2026-07-17 16:41:09,Elegant Jadau Kundan Stud Earrings With Floral Design,Default Title,,1350.0,Sold Out,1,1,0,https://www.dulhanjewels.com/products/elegant-jadau-kundan-stud-earrings-with-floral-design?variant=gid://shopify/ProductVariant/51336775991602
2026-07-17 17:41:09,South Indian Temple Style Kundan Choker With Pearl Drops,Default Title,,1100.0,Sold Out,1,1,0,https://www.dulhanjewels.com/products/south-indian-temple-style-kundan-choker-with-pearl-drops?variant=gid://shopify/ProductVariant/51369042280754
2026-07-17 18:21:06,Ethnic Mango Haram 2-in-1 Reversible Jadau Kundan Necklace With Emerald Beads,Default Title,,8350.0,Sold Out,1,1,0,https://www.dulhanjewels.com/products/ethnic-mango-haram-2-in-1-reversible-jadau-kundan-necklace-with-emerald-beads?variant=gid://shopify/ProductVariant/51135830393138
2026-07-17 19:21:08,Traditional Jadau Kundan Long Necklace With Statement Floral Pendant,Default Title,,2750.0,Sold Out,1,1,0,https://www.dulhanjewels.com/products/traditional-jadau-kundan-long-necklace-with-statement-floral-pendant?variant=gid://shopify/ProductVariant/51107263447346
2026-07-17 21:38:20,Designer Jadau Kundan Necklace With Emerald Beads,Default Title,,3000.0,Sold Out,1,1,0,https://www.dulhanjewels.com/products/designer-jadau-kundan-necklace-with-emerald-beads?variant=gid://shopify/ProductVariant/51196792897842
2026-07-18 00:11:05,Elegant Hand Crafted Jadau Kundan Necklace With Guttapusalu Hangings,Default Title,,7650.0,Sold Out,1,1,0,https://www.dulhanjewels.com/products/elegant-hand-crafted-jadau-kundan-necklace-with-guttapusalu-hangings?variant=gid://shopify/ProductVariant/50605886832946
2026-07-18 01:31:20,Royal Victorian Peacock Stud Earrings With Emerald Accent,Default Title,,1400.0,Sold Out,1,1,0,https://www.dulhanjewels.com/products/royal-victorian-peacock-stud-earrings-with-emerald-accent?variant=gid://shopify/ProductVariant/51044951589170
2026-07-18 01:31:20,Elegant Victorian Earcuff With Peacock Floral Design,Green,,1250.0,Sold Out,1,1,0,https://www.dulhanjewels.com/products/elegant-victorian-earcuff-with-peacock-floral-design?variant=gid://shopify/ProductVariant/51148874547506
2026-07-18 03:41:02,Temple Style Jadau Kundan Jhumki With Emerald Beads,Default Title,,2050.0,Sold Out,1,1,0,https://www.dulhanjewels.com/products/temple-style-jadau-kundan-jhumki-with-emerald-beads?variant=gid://shopify/ProductVariant/51263334089010
2026-07-18 04:02:28,Refined Jadau Kundan Chandbali Earrings With Emerald Beads,Default Title,,1400.0,Sold Out,1,1,0,https://www.dulhanjewels.com/products/refined-jadau-kundan-chandbali-earrings-with-emerald-beads?variant=gid://shopify/ProductVariant/51269587829042
2026-07-18 04:02:28,Royal Jadau Kundan Necklace With Guttapusalu Hangings,Default Title,,7650.0,Sold Out,1,1,0,https://www.dulhanjewels.com/products/royal-jadau-kundan-necklace-with-guttapusalu-hangings?variant=gid://shopify/ProductVariant/51307545887026
2026-07-18 05:21:05,Traditional Beaded Choker Necklace Set With Lakshmi Devi Pendant,Default Title,,3350.0,Sold Out,1,1,0,https://www.dulhanjewels.com/products/traditional-beaded-choker-necklace-set-with-lakshmi-devi-pendant?variant=gid://shopify/ProductVariant/51287104225586
2026-07-18 05:32:13,Bridal Gold Style Jadau Kundan Jhumki with Green Beads,Default Title,,2350.0,Sold Out,1,1,0,https://www.dulhanjewels.com/products/bridal-gold-style-jadau-kundan-jhumki-with-green-beads?variant=gid://shopify/ProductVariant/49740427624754
2026-07-18 05:32:13,Traditional Peacock Nakshi Jadau Kundan Necklace With Emerald Beads,Default Title,,2450.0,Sold Out,1,1,0,https://www.dulhanjewels.com/products/traditional-peacock-nakshi-jadau-kundan-necklace-with-emerald-beads?variant=gid://shopify/ProductVariant/51254349136178
2026-07-18 05:32:13,Moissanite Polki X Jadau Kundan Short Maangtika,Default Title,,1050.0,Sold Out,1,1,0,https://www.dulhanjewels.com/products/moissanite-polki-x-jadau-kundan-short-maangtika?variant=gid://shopify/ProductVariant/51411216302386
2026-07-18 06:11:02,South Indian Necklace Set With Matching Earrings,Default Title,,1750.0,Restock,1,0,1,https://www.dulhanjewels.com/products/south-indian-necklace-set-with-matching-earrings?variant=gid://shopify/ProductVariant/51484154954034
2026-07-18 07:01:39,Bridal Jadau Kundan Necklace With Pearl And Beads Hangings,Default Title,,9900.0,Sold Out,1,1,0,https://www.dulhanjewels.com/products/bridal-jadau-kundan-necklace-with-pearl-and-beads-hangings?variant=gid://shopify/ProductVariant/50711589454130
2026-07-18 07:01:39,Chand Kundan Jhumka Earrings With Pearl Drops,Default Title,,2000.0,Sold Out,1,1,0,https://www.dulhanjewels.com/products/chand-kundan-jhumka-earrings-with-pearl-drops?variant=gid://shopify/ProductVariant/51090357420338
2026-07-18 07:01:39,Elegant Choker Necklace With Emerald Green Bead Drops,White,,2850.0,Sold Out,1,1,0,https://www.dulhanjewels.com/products/elegant-polki-kundan-choker-necklace-with-emerald-green-bead-drops?variant=gid://shopify/ProductVariant/51219146408242
2026-07-18 07:31:22,Sleek Jadau Kundan Chandbali Earrings With Swarovski Pearl Hangings,White,,1000.0,Restock,1,0,1,https://www.dulhanjewels.com/products/sleek-jadau-kundan-chandbali-earrings-with-swarovski-pearl-hangings?variant=gid://shopify/ProductVariant/50657650508082
2026-07-18 07:31:22,Traditional Jadau Kundan Peacock Locket Necklace With Guttapusalu Hangings,Default Title,,6700.0,Restock,1,0,1,https://www.dulhanjewels.com/products/traditional-jadau-kundan-peacock-locket-necklace-with-guttapusalu-hangings?variant=gid://shopify/ProductVariant/50922009919794
2026-07-18 07:31:22,Traditional Jadau Kundan Long Necklace With Statement Floral Pendant,Default Title,,2750.0,Restock,1,0,1,https://www.dulhanjewels.com/products/traditional-jadau-kundan-long-necklace-with-statement-floral-pendant?variant=gid://shopify/ProductVariant/51107263447346
2026-07-18 07:31:22,Ethnic Mango Haram 2-in-1 Reversible Jadau Kundan Necklace With Emerald Beads,Default Title,,8350.0,Restock,1,0,1,https://www.dulhanjewels.com/products/ethnic-mango-haram-2-in-1-reversible-jadau-kundan-necklace-with-emerald-beads?variant=gid://shopify/ProductVariant/51135830393138
2026-07-18 07:31:22,Antique Jadau Kundan Choker With Pearl Drops,White,,1500.0,Restock,1,0,1,https://www.dulhanjewels.com/products/antique-jadau-kundan-choker-with-pearl-drops?variant=gid://shopify/ProductVariant/51142923878706
2026-07-18 07:31:22,Traditional Peacock Nakshi Jadau Kundan Necklace With Emerald Beads,Default Title,,2450.0,Restock,1,0,1,https://www.dulhanjewels.com/products/traditional-peacock-nakshi-jadau-kundan-necklace-with-emerald-beads?variant=gid://shopify/ProductVariant/51254349136178
2026-07-18 07:31:22,Refined Jadau Kundan Chandbali Earrings With Emerald Beads,Default Title,,1400.0,Restock,1,0,1,https://www.dulhanjewels.com/products/refined-jadau-kundan-chandbali-earrings-with-emerald-beads?variant=gid://shopify/ProductVariant/51269587829042
2026-07-18 07:31:22,Traditional Beaded Choker Necklace Set With Lakshmi Devi Pendant,Default Title,,3350.0,Restock,1,0,1,https://www.dulhanjewels.com/products/traditional-beaded-choker-necklace-set-with-lakshmi-devi-pendant?variant=gid://shopify/ProductVariant/51287104225586
2026-07-18 07:31:22,Elegant Jadau Kundan Stud Earrings With Floral Design,Default Title,,1350.0,Restock,1,0,1,https://www.dulhanjewels.com/products/elegant-jadau-kundan-stud-earrings-with-floral-design?variant=gid://shopify/ProductVariant/51336775991602
2026-07-18 07:31:22,South Indian Temple Style Kundan Choker With Pearl Drops,Default Title,,1100.0,Restock,1,0,1,https://www.dulhanjewels.com/products/south-indian-temple-style-kundan-choker-with-pearl-drops?variant=gid://shopify/ProductVariant/51369042280754
2026-07-18 07:31:22,Moissanite Polki X Jadau Kundan Short Maangtika,Default Title,,1050.0,Restock,1,0,1,https://www.dulhanjewels.com/products/moissanite-polki-x-jadau-kundan-short-maangtika?variant=gid://shopify/ProductVariant/51411216302386
2026-07-18 07:31:22,Elegant Jadau Kundan Champasaralu With Green Hangings,Default Title,,2300.0,Restock,1,0,1,https://www.dulhanjewels.com/products/elegant-jadau-kundan-champasaralu-with-green-hangings?variant=gid://shopify/ProductVariant/51472982573362
2026-07-18 07:31:22,Victorian Polki Chandbali Earrings With Jhumka Drops,Default Title,,1450.0,Restock,1,0,1,https://www.dulhanjewels.com/products/victorian-polki-chandbali-earrings-with-jhumka-drops?variant=gid://shopify/ProductVariant/51484143780146
2026-07-18 07:41:08,Bridal Gold Style Jadau Kundan Jhumki with Green Beads,Default Title,,2350.0,Restock,1,0,1,https://www.dulhanjewels.com/products/bridal-gold-style-jadau-kundan-jhumki-with-green-beads?variant=gid://shopify/ProductVariant/49740427624754
2026-07-18 07:41:08,Traditional Floral Design Jadau Kundan Bangles,2.4,,2750.0,Restock,1,0,1,https://www.dulhanjewels.com/products/traditional-floral-design-jadau-kundan-bangles-1?variant=gid://shopify/ProductVariant/50127666643250
2026-07-18 07:41:08,Floral Studded Jadau Kubdan Hanging Jhumki Earrings,Default Title,,1300.0,Restock,1,0,1,https://www.dulhanjewels.com/products/floral-studded-jadau-kubdan-hanging-jhumki-earrings?variant=gid://shopify/ProductVariant/50521526108466
2026-07-18 07:41:08,Bridal Jadau Kundan Necklace With Pearl And Beads Hangings,Default Title,,9900.0,Restock,1,0,1,https://www.dulhanjewels.com/products/bridal-jadau-kundan-necklace-with-pearl-and-beads-hangings?variant=gid://shopify/ProductVariant/50711589454130
2026-07-18 07:41:08,Bridal Jadau Kundan Chand Locket Choker With RicePearl Chain,Default Title,,3150.0,Restock,1,0,1,https://www.dulhanjewels.com/products/bridal-jadau-kundan-chand-locket-choker-with-ricepearl-chain?variant=gid://shopify/ProductVariant/50905008800050
2026-07-18 07:41:08,Peacock Jadau Kundan Necklace With Floral Design Locket,Default Title,,9200.0,Restock,1,0,1,https://www.dulhanjewels.com/products/peacock-jadau-kundan-necklace-with-floral-design-locket?variant=gid://shopify/ProductVariant/50922004906290
2026-07-18 07:41:08,Royal Victorian Peacock Stud Earrings With Emerald Accent,Default Title,,1400.0,Restock,1,0,1,https://www.dulhanjewels.com/products/royal-victorian-peacock-stud-earrings-with-emerald-accent?variant=gid://shopify/ProductVariant/51044951589170
2026-07-18 08:32:15,Stunning Jadau Kundan Maangtika With Beads Hangings,Default Title,,1600.0,Sold Out,1,1,0,https://www.dulhanjewels.com/products/stunning-jadau-kundan-maangtika-with-beads-hangings?variant=gid://shopify/ProductVariant/50799440199986
2026-07-18 08:41:06,Bridal Jadau Kundan Long Haram With Emerald Beads,Default Title,,13500.0,New Arrival,1,0,1,https://www.dulhanjewels.com/products/bridal-jadau-kundan-long-haram-with-emerald-beads?variant=gid://shopify/ProductVariant/51486487576882
2026-07-18 08:51:12,Minimal Pearl Choker With Floral Detailing And Green Beads,Default Title,,1900.0,Sold Out,1,1,0,https://www.dulhanjewels.com/products/minimal-pearl-choker-with-floral-detailing-and-green-beads?variant=gid://shopify/ProductVariant/51111540883762
2026-07-18 08:51:12,Elegant Choker Necklace With Emerald Green Bead Drops,Red,,2850.0,Sold Out,1,1,0,https://www.dulhanjewels.com/products/elegant-polki-kundan-choker-necklace-with-emerald-green-bead-drops?variant=gid://shopify/ProductVariant/51219146375474
2026-07-18 08:51:12,Opulent Mango Design Jadau Kundan Haram With Emerald Green Pendant,Default Title,,10400.0,Sold Out,1,1,0,https://www.dulhanjewels.com/products/opulent-mango-design-jadau-kundan-haram-with-emerald-green-pendant?variant=gid://shopify/ProductVariant/51219148374322
2026-07-18 08:51:12,Floral Jadau Kundan Jhumka Earrings With Hangings,Default Title,,2550.0,Sold Out,1,1,0,https://www.dulhanjewels.com/products/floral-jadau-kundan-jhumka-earrings-with-hangings-1?variant=gid://shopify/ProductVariant/51442746130738
2026-07-18 08:51:12,Elegant Jadau Kundan Champasaralu With Green Hangings,Default Title,,2300.0,Sold Out,1,1,0,https://www.dulhanjewels.com/products/elegant-jadau-kundan-champasaralu-with-green-hangings?variant=gid://shopify/ProductVariant/51472982573362
2026-07-18 09:22:14,Radiant Jadau Kundan Jhumki Earrings With Green Beads,Default Title,,2500.0,Sold Out,1,1,0,https://www.dulhanjewels.com/products/radiant-jadau-kundan-jhumki-earrings-with-green-beads?variant=gid://shopify/ProductVariant/51473003872562
2026-07-18 09:32:28,Trending Moissanite Polki Choker With Guttapusalu Hangings,Default Title,,4500.0,New Arrival,1,0,1,https://www.dulhanjewels.com/products/trending-moissanite-polki-choker-with-guttapusalu-hangings?variant=gid://shopify/ProductVariant/51486504583474
2026-07-18 09:32:28,Moissanite Polki Layered Long Necklace With Matching Earrings,Default Title,,6900.0,New Arrival,1,0,1,https://www.dulhanjewels.com/products/moissanite-polki-layered-long-necklacewith-matching-earrings?variant=gid://shopify/ProductVariant/51486505271602
2026-07-18 09:32:28,Fusion Moissanite Polki Kundan Layered Necklace Set,Default Title,,4700.0,New Arrival,1,0,1,https://www.dulhanjewels.com/products/fusion-moissanite-polki-kundan-layered-necklace-set?variant=gid://shopify/ProductVariant/51486505992498
2026-07-18 09:32:28,Designer Moissanite Polki Necklace Set With Emerald Stone Highlights,Default Title,,5250.0,New Arrival,1,0,1,https://www.dulhanjewels.com/products/designer-moissanite-polki-necklace-set-with-emerald-stone-highlights?variant=gid://shopify/ProductVariant/51486506221874
2026-07-18 09:42:17,Gold Inspired Jadau Kundan Bridal Necklace With Pearl Hangings,Default Title,,7250.0,New Arrival,1,0,1,https://www.dulhanjewels.com/products/gold-inspired-jadau-kundan-bridal-necklace-with-pearl-hangings?variant=gid://shopify/ProductVariant/51486506680626
2026-07-18 09:42:17,Floral Design Jadau Kundan Stud Earrings,Default Title,,1050.0,Sold Out,1,1,0,https://www.dulhanjewels.com/products/floral-design-jadau-kundan-stud-earrings-1?variant=gid://shopify/ProductVariant/51423501091122
2026-07-18 10:42:38,Floral Studded Jadau Kubdan Hanging Jhumki Earrings,Default Title,,1300.0,Sold Out,1,1,0,https://www.dulhanjewels.com/products/floral-studded-jadau-kubdan-hanging-jhumki-earrings?variant=gid://shopify/ProductVariant/50521526108466
2026-07-18 11:03:01,Grand Bridal Green Polki Bead Necklace Set with Earrings,Default Title,,7650.0,Sold Out,1,1,0,https://www.dulhanjewels.com/products/grand-bridal-green-polki-bead-necklace-set-with-earrings?variant=gid://shopify/ProductVariant/51234786967858
2026-07-18 12:21:05,Gold Plated Kundan Choker with Rice Pearls and Peacock Motis,White,,2450.0,Sold Out,1,1,0,https://www.dulhanjewels.com/products/jadau-kundan-rice-pearls-choker?variant=gid://shopify/ProductVariant/48880646029618
2026-07-18 12:21:05,Gold Plated Kundan Choker with Rice Pearls and Peacock Motis,Red,,2450.0,Sold Out,7,7,0,https://www.dulhanjewels.com/products/jadau-kundan-rice-pearls-choker?variant=gid://shopify/ProductVariant/48880646062386
2026-07-18 12:21:05,Regal Grandeur Ruby & Emerald Jadau Kundan Jhumka earrings,Default Title,,5650.0,Sold Out,1,1,0,https://www.dulhanjewels.com/products/bridal-jadau-kundan-multi-colour-jhumki?variant=gid://shopify/ProductVariant/49064137228594
2026-07-18 12:21:05,Chand Bali Design Jadau Kundan Bridal Long Maang Tikka with Green Beads,Red,,2350.0,Sold Out,1,1,0,https://www.dulhanjewels.com/products/chand-bali-design-jadau-kundan-bridal-long-maang-tikka-with-green-beads?variant=gid://shopify/ProductVariant/50515022250290
2026-07-18 12:33:15,South Indian Temple Style Kundan Choker With Pearl Drops,Default Title,,1100.0,Sold Out,1,1,0,https://www.dulhanjewels.com/products/south-indian-temple-style-kundan-choker-with-pearl-drops?variant=gid://shopify/ProductVariant/51369042280754
2026-07-18 12:51:06,Grand Bridal Green Polki Bead Necklace Set with Earrings,Default Title,,7650.0,Restock,2,0,2,https://www.dulhanjewels.com/products/grand-bridal-green-polki-bead-necklace-set-with-earrings?variant=gid://shopify/ProductVariant/51234786967858
2026-07-18 13:02:42,Heritage Lakshmi Devi Temple Haram Necklace With Emerald Hangings,Default Title,,6100.0,Sold Out,1,1,0,https://www.dulhanjewels.com/products/heritage-lakshmi-devi-temple-haram-necklace-with-emerald-hangings?variant=gid://shopify/ProductVariant/51473002660146
2026-07-18 13:21:02,Antique Jadau Kundan Choker With Pearl Drops,White,,1500.0,Sold Out,1,1,0,https://www.dulhanjewels.com/products/antique-jadau-kundan-choker-with-pearl-drops?variant=gid://shopify/ProductVariant/51142923878706
2026-07-18 14:31:23,Designer Jadau Kundan Maang Tikka With Pearl Clusters,Default Title,,1100.0,Sold Out,1,1,0,https://www.dulhanjewels.com/products/designer-jadau-kundan-maang-tikka-with-pearl-clusters?variant=gid://shopify/ProductVariant/51071749325106
2026-07-18 14:52:13,Antique Temple Necklace Set With Emerald Beads And Earrings,Default Title,,1900.0,Sold Out,1,1,0,https://www.dulhanjewels.com/products/antique-temple-necklace-set-with-emerald-beads-and-earrings?variant=gid://shopify/ProductVariant/51484156821810
2026-07-18 15:51:05,Bridal Gold Style Jadau Kundan Jhumki with Green Beads,Default Title,,2350.0,Sold Out,1,1,0,https://www.dulhanjewels.com/products/bridal-gold-style-jadau-kundan-jhumki-with-green-beads?variant=gid://shopify/ProductVariant/49740427624754
2026-07-18 15:51:05,Bridal Jadau Kundan Chand Locket Choker With RicePearl Chain,Default Title,,3150.0,Sold Out,1,1,0,https://www.dulhanjewels.com/products/bridal-jadau-kundan-chand-locket-choker-with-ricepearl-chain?variant=gid://shopify/ProductVariant/50905008800050
2026-07-18 18:21:05,Traditional Jalebi Jadau Kundan Necklace With Emerald Beads,White,,3400.0,Sold Out,1,1,0,https://www.dulhanjewels.com/products/traditional-jalebi-jadau-kundan-necklace-with-emerald-beads?variant=gid://shopify/ProductVariant/51178694476082
2026-07-18 19:02:17,Floral Studded Jadau Kundan Jhumki With Pearl And Bead Hangings,Default Title,,2850.0,Sold Out,1,1,0,https://www.dulhanjewels.com/products/floral-studded-jadau-kundan-jhumki-with-pearl-and-bead-hangings?variant=gid://shopify/ProductVariant/51411305562418
2026-07-18 19:51:10,Refined Jadau Kundan Chandbali Earrings With Emerald Beads,Default Title,,1400.0,Sold Out,1,1,0,https://www.dulhanjewels.com/products/refined-jadau-kundan-chandbali-earrings-with-emerald-beads?variant=gid://shopify/ProductVariant/51269587829042
2026-07-18 21:32:27,Gold Style Jadau Kundan Nantad Chain Necklace,Default Title,,2150.0,Sold Out,1,1,0,https://www.dulhanjewels.com/products/gold-style-jadau-kundan-nantad-chain-necklace-1?variant=gid://shopify/ProductVariant/50975058952498
2026-07-19 00:32:26,Victorian Choker Necklace set With Earrings And Maang Tikka,Default Title,,9000.0,Sold Out,1,1,0,https://www.dulhanjewels.com/products/victorian-choker-necklace-set-with-earrings-and-maang-tikka?variant=gid://shopify/ProductVariant/51234773336370
2026-07-19 05:02:53,Bridal Gold Style Jadau Kundan Jhumki with Green Beads,Default Title,,2350.0,Restock,1,0,1,https://www.dulhanjewels.com/products/bridal-gold-style-jadau-kundan-jhumki-with-green-beads?variant=gid://shopify/ProductVariant/49740427624754
2026-07-19 05:02:53,Gold Style Jadau Kundan Nantad Chain Necklace,Default Title,,2150.0,Restock,1,0,1,https://www.dulhanjewels.com/products/gold-style-jadau-kundan-nantad-chain-necklace-1?variant=gid://shopify/ProductVariant/50975058952498
2026-07-19 05:02:53,Designer Jadau Kundan Maang Tikka With Pearl Clusters,Default Title,,1100.0,Restock,1,0,1,https://www.dulhanjewels.com/products/designer-jadau-kundan-maang-tikka-with-pearl-clusters?variant=gid://shopify/ProductVariant/51071749325106
2026-07-19 05:02:53,Chand Kundan Jhumka Earrings With Pearl Drops,Default Title,,2000.0,Restock,1,0,1,https://www.dulhanjewels.com/products/chand-kundan-jhumka-earrings-with-pearl-drops?variant=gid://shopify/ProductVariant/51090357420338
2026-07-19 05:02:53,Minimal Pearl Choker With Floral Detailing And Green Beads,Default Title,,1900.0,Restock,1,0,1,https://www.dulhanjewels.com/products/minimal-pearl-choker-with-floral-detailing-and-green-beads?variant=gid://shopify/ProductVariant/51111540883762
2026-07-19 05:02:53,Antique Jadau Kundan Choker With Pearl Drops,White,,1500.0,Restock,1,0,1,https://www.dulhanjewels.com/products/antique-jadau-kundan-choker-with-pearl-drops?variant=gid://shopify/ProductVariant/51142923878706
